User-ID,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-M,num_rating
3363,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications,http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg,74
3363,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications,http://images.amazon.com/images/P/1558744150.01.MZZZZZZZ.jpg,68
3757,Fahrenheit 451,Ray Bradbury,1994,Aims Intl Books Corp,http://images.amazon.com/images/P/8401422345.01.MZZZZZZZ.jpg,119
4017,The Bean Trees,Barbara Kingsolver,1989,Perennial,http://images.amazon.com/images/P/0060915544.01.MZZZZZZZ.jpg,132
4017,Brave New World,Aldous Huxley,1998,Perennial,http://images.amazon.com/images/P/0060929871.01.MZZZZZZZ.jpg,70
4017,Life of Pi,Yann Martel,2003,Harvest Books,http://images.amazon.com/images/P/0156027321.01.MZZZZZZZ.jpg,185
4017,"River, Cross My Heart",Breena Clarke,1999,Little Brown &amp; Company,http://images.amazon.com/images/P/0316899984.01.MZZZZZZZ.jpg,80
4017,A Widow for One Year,JOHN IRVING,1999,Ballantine Books,http://images.amazon.com/images/P/0345424719.01.MZZZZZZZ.jpg,97
4017,The Bluest Eye,Toni Morrison,2000,Knopf,http://images.amazon.com/images/P/0375411550.01.MZZZZZZZ.jpg,52
4017,Blessings,ANNA QUINDLEN,2002,Random House,http://images.amazon.com/images/P/0375502238.01.MZZZZZZZ.jpg,83
4017,The Reader,Bernhard Schlink,1999,Vintage Books USA,http://images.amazon.com/images/P/0375707972.01.MZZZZZZZ.jpg,140
4017,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial,http://images.amazon.com/images/P/0380730138.01.MZZZZZZZ.jpg,104
4017,One True Thing,Anna Quindlen,1997,Delta Trade Paperbacks,http://images.amazon.com/images/P/0385319207.01.MZZZZZZZ.jpg,103
4017,Charming Billy,Alice McDermott,1999,Delta,http://images.amazon.com/images/P/038533334X.01.MZZZZZZZ.jpg,50
4017,The Pull of the Moon,Elizabeth Berg,2000,Berkley Publishing Group,http://images.amazon.com/images/P/0425176487.01.MZZZZZZZ.jpg,54
4017,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987,Plume Books,http://images.amazon.com/images/P/0452260116.01.MZZZZZZZ.jpg,56
4017,We Were the Mulvaneys,Joyce Carol Oates,1996,Plume,http://images.amazon.com/images/P/0452282829.01.MZZZZZZZ.jpg,120
4017,Falling Angels,Tracy Chevalier,2002,Plume Books,http://images.amazon.com/images/P/0452283205.01.MZZZZZZZ.jpg,61
4017,The Bonfire of the Vanities,Tom Wolfe,1988,Bantam Books,http://images.amazon.com/images/P/0553275976.01.MZZZZZZZ.jpg,92
4017,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,http://images.amazon.com/images/P/059035342X.01.MZZZZZZZ.jpg,183
4017,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books,http://images.amazon.com/images/P/0670892963.01.MZZZZZZZ.jpg,53
4017,Jewel,Bret Lott,1999,Washington Square Press,http://images.amazon.com/images/P/0671038184.01.MZZZZZZZ.jpg,78
4017,Range of Motion,Elizabeth Berg,1995,Random House Inc,http://images.amazon.com/images/P/0679437452.01.MZZZZZZZ.jpg,54
4017,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner,http://images.amazon.com/images/P/068484267X.01.MZZZZZZZ.jpg,83
4017,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone,http://images.amazon.com/images/P/068484477X.01.MZZZZZZZ.jpg,137
4017,Mother of Pearl,Melinda Haynes,1999,Hyperion,http://images.amazon.com/images/P/0786866276.01.MZZZZZZZ.jpg,54
4017,Peace Like a River,Leif Enger,2002,Grove Press,http://images.amazon.com/images/P/0802139256.01.MZZZZZZZ.jpg,58
6242,I Know This Much Is True,Wally Lamb,1999,Regan Books,http://images.amazon.com/images/P/0060987561.01.MZZZZZZZ.jpg,91
6242,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,http://images.amazon.com/images/P/0312195516.01.MZZZZZZZ.jpg,171
6242,The Hours : A Novel,Michael Cunningham,2000,Picador,http://images.amazon.com/images/P/0312243022.01.MZZZZZZZ.jpg,60
6242,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador,http://images.amazon.com/images/P/0312282990.01.MZZZZZZZ.jpg,50
6242,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books,http://images.amazon.com/images/P/0446670251.01.MZZZZZZZ.jpg,59
6242,"Girl, Interrupted",SUSANNA KAYSEN,1994,Vintage,http://images.amazon.com/images/P/0679746048.01.MZZZZZZZ.jpg,81
6242,Cold Mountain,Charles Frazier,1997,Atlantic Monthly Press,http://images.amazon.com/images/P/0871136791.01.MZZZZZZZ.jpg,54
6242,About a Boy,Nick Hornby,1999,Riverhead Books,http://images.amazon.com/images/P/1573227331.01.MZZZZZZZ.jpg,63
6242,High Fidelity,Nick Hornby,2000,Riverhead Books,http://images.amazon.com/images/P/1573228214.01.MZZZZZZZ.jpg,62
6242,How to Be Good,Nick Hornby,2002,Riverhead Books,http://images.amazon.com/images/P/1573229326.01.MZZZZZZZ.jpg,77
6251,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002,Perennial,http://images.amazon.com/images/P/0060938455.01.MZZZZZZZ.jpg,89
6251,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,1998,HarperTorch,http://images.amazon.com/images/P/006101351X.01.MZZZZZZZ.jpg,163
6251,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins,http://images.amazon.com/images/P/0064407667.01.MZZZZZZZ.jpg,96
6251,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,HarperCollins,http://images.amazon.com/images/P/0064407675.01.MZZZZZZZ.jpg,60
6251,Slammerkin,Emma Donoghue,2002,Harvest Books,http://images.amazon.com/images/P/0156007479.01.MZZZZZZZ.jpg,58
6251,The Crimson Petal and the White,Michel Faber,2003,Harvest Books,http://images.amazon.com/images/P/0156028778.01.MZZZZZZZ.jpg,98
6251,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312980140.01.MZZZZZZZ.jpg,111
6251,Full House (Janet Evanovich's Full Series),Janet Evanovich,2002,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312983271.01.MZZZZZZZ.jpg,103
6251,The Lost World,Michael Crichton,1996,Ballantine Books,http://images.amazon.com/images/P/034540288X.01.MZZZZZZZ.jpg,101
6251,The Angel of Darkness,Caleb Carr,1998,Ballantine Books,http://images.amazon.com/images/P/0345427637.01.MZZZZZZZ.jpg,90
6251,Seabiscuit,LAURA HILLENBRAND,2003,Ballantine Books,http://images.amazon.com/images/P/0345465083.01.MZZZZZZZ.jpg,64
6251,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon,http://images.amazon.com/images/P/0380717018.01.MZZZZZZZ.jpg,69
6251,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,http://images.amazon.com/images/P/0380718340.01.MZZZZZZZ.jpg,91
6251,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,2003,Perennial,http://images.amazon.com/images/P/0380813815.01.MZZZZZZZ.jpg,67
6251,The Wedding,Dorothy West,1995,Doubleday Books,http://images.amazon.com/images/P/0385471432.01.MZZZZZZZ.jpg,90
6251,The Blind Assassin,Margaret Atwood,2000,Nan A. Talese,http://images.amazon.com/images/P/0385475721.01.MZZZZZZZ.jpg,73
6251,The Hot Zone,Richard Preston,1995,Anchor,http://images.amazon.com/images/P/0385479565.01.MZZZZZZZ.jpg,97
6251,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,2003,Doubleday,http://images.amazon.com/images/P/038550926X.01.MZZZZZZZ.jpg,75
6251,Without Remorse,Tom Clancy,1993,Putnam Publishing Group,http://images.amazon.com/images/P/0399138250.01.MZZZZZZZ.jpg,74
6251,Fatherhood,Bill Cosby,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425097722.01.MZZZZZZZ.jpg,65
6251,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company,http://images.amazon.com/images/P/0440235162.01.MZZZZZZZ.jpg,78
6251,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company,http://images.amazon.com/images/P/0440241162.01.MZZZZZZZ.jpg,52
6251,Holes (Yearling Newbery),LOUIS SACHAR,2000,Yearling,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,55
6251,"Dude, Where's My Country?",Michael Moore,2003,Warner Books,http://images.amazon.com/images/P/0446532231.01.MZZZZZZZ.jpg,56
6251,Sick Puppy,Carl Hiaasen,2001,Warner Vision,http://images.amazon.com/images/P/0446604666.01.MZZZZZZZ.jpg,64
6251,The Rescue,Nicholas Sparks,2001,Warner Books,http://images.amazon.com/images/P/0446610399.01.MZZZZZZZ.jpg,101
6251,L Is for Lawless,Sue Grafton,1996,Fawcett Books,http://images.amazon.com/images/P/0449221490.01.MZZZZZZZ.jpg,70
6251,Homecoming,Cynthia Voigt,1990,Fawcett Books,http://images.amazon.com/images/P/0449702545.01.MZZZZZZZ.jpg,61
6251,The Most Wanted,Jacquelyn Mitchard,1999,Signet Book,http://images.amazon.com/images/P/0451196856.01.MZZZZZZZ.jpg,60
6251,4 Blondes,Candace Bushnell,2002,Signet Book,http://images.amazon.com/images/P/0451203895.01.MZZZZZZZ.jpg,71
6251,The Bourne Identity,Robert Ludlum,1984,Bantam Books,http://images.amazon.com/images/P/0553260111.01.MZZZZZZZ.jpg,71
6251,CAT'S EYE,MARGARET ATWOOD,1989,Bantam,http://images.amazon.com/images/P/0553282476.01.MZZZZZZZ.jpg,56
6251,Dying for Chocolate (Culinary Mysteries (Paperback)),DIANE MOTT DAVIDSON,1993,Bantam,http://images.amazon.com/images/P/0553560247.01.MZZZZZZZ.jpg,62
6251,The Grilling Season,Diane Mott Davidson,1998,Bantam Books,http://images.amazon.com/images/P/0553574663.01.MZZZZZZZ.jpg,50
6251,Prime Cut,Diane Mott Davidson,2000,Bantam Books,http://images.amazon.com/images/P/0553574671.01.MZZZZZZZ.jpg,52
6251,Tough Cookie,Diane Mott Davidson,2001,Bantam Books,http://images.amazon.com/images/P/0553578308.01.MZZZZZZZ.jpg,50
6251,Jewel (Oprah's Book Club),Bret Lott,1999,Pocket,http://images.amazon.com/images/P/0671042572.01.MZZZZZZZ.jpg,60
6251,FORREST GUMP (Movie Tie in),Winston Groom,1994,Pocket,http://images.amazon.com/images/P/0671894455.01.MZZZZZZZ.jpg,70
6251,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage,http://images.amazon.com/images/P/0679744398.01.MZZZZZZZ.jpg,56
6251,The English Patient,Michael Ondaatje,1996,Vintage Books USA,http://images.amazon.com/images/P/0679745203.01.MZZZZZZZ.jpg,93
6251,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon,2001,Hyperion,http://images.amazon.com/images/P/0786868015.01.MZZZZZZZ.jpg,65
6251,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,Ivy Books,http://images.amazon.com/images/P/0804105820.01.MZZZZZZZ.jpg,64
6251,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,http://images.amazon.com/images/P/080411109X.01.MZZZZZZZ.jpg,129
6251,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books,http://images.amazon.com/images/P/0812550706.01.MZZZZZZZ.jpg,63
6251,Morality for Beautiful Girls (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,http://images.amazon.com/images/P/1400031362.01.MZZZZZZZ.jpg,60
6323,Pop Goes the Weasel,James Patterson,1999,Replica Books,http://images.amazon.com/images/P/0316693286.01.MZZZZZZZ.jpg,104
6323,Unnatural Exposure,Patricia Daniels Cornwell,1997,Putnam Pub Group,http://images.amazon.com/images/P/0399142851.01.MZZZZZZZ.jpg,91
6323,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group,http://images.amazon.com/images/P/0399146253.01.MZZZZZZZ.jpg,129
6323,Pleading Guilty,Scott Turow,1994,Warner Books,http://images.amazon.com/images/P/0446365505.01.MZZZZZZZ.jpg,63
6323,Kiss the Girls,James Patterson,1995,Warner Books,http://images.amazon.com/images/P/0446601241.01.MZZZZZZZ.jpg,116
6323,Exclusive,Sandra Brown,1997,Warner Books,http://images.amazon.com/images/P/0446604232.01.MZZZZZZZ.jpg,52
6323,A Darkness More Than Night,Michael Connelly,2002,Warner Vision,http://images.amazon.com/images/P/0446667900.01.MZZZZZZZ.jpg,50
6323,A Thin Dark Line (Mysteries &amp; Horror),TAMI HOAG,1998,Bantam,http://images.amazon.com/images/P/0553571885.01.MZZZZZZZ.jpg,61
6323,You Belong To Me,Mary Higgins Clark,1999,Pocket Books,http://images.amazon.com/images/P/0671004549.01.MZZZZZZZ.jpg,56
6323,Death du Jour,Kathy Reichs,2000,Pocket,http://images.amazon.com/images/P/0671011375.01.MZZZZZZZ.jpg,56
6323,All Around the Town,Mary Higgins Clark,1993,Pocket Star,http://images.amazon.com/images/P/0671793489.01.MZZZZZZZ.jpg,83
6323,Eyes of a Child,Richard North Patterson,1994,Random House Inc,http://images.amazon.com/images/P/0679429883.01.MZZZZZZZ.jpg,51
6543,Love in the Time of Cholera (Penguin Great Books of the 20th Century),Gabriel Garcia Marquez,1994,Penguin Books,http://images.amazon.com/images/P/0140119906.01.MZZZZZZZ.jpg,62
6543,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books,http://images.amazon.com/images/P/0142000205.01.MZZZZZZZ.jpg,96
6543,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312966970.01.MZZZZZZZ.jpg,98
6543,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312971346.01.MZZZZZZZ.jpg,110
6543,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312976275.01.MZZZZZZZ.jpg,99
6543,Big Stone Gap: A Novel (Ballantine Reader's Circle),Adriana Trigiani,2001,Ballantine Books,http://images.amazon.com/images/P/0345438329.01.MZZZZZZZ.jpg,74
6543,The Surgeon,TESS GERRITSEN,2002,Ballantine Books,http://images.amazon.com/images/P/0345447840.01.MZZZZZZZ.jpg,74
6543,Three Junes,Julia Glass,2002,Pantheon Books,http://images.amazon.com/images/P/0375422412.01.MZZZZZZZ.jpg,84
6543,Sisterhood of the Traveling Pants,ANN BRASHARES,2003,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385730586.01.MZZZZZZZ.jpg,50
6543,Q Is for Quarry,Sue Grafton,2002,Putnam Publishing Group,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,88
6543,Outlander,DIANA GABALDON,1992,Dell,http://images.amazon.com/images/P/0440212561.01.MZZZZZZZ.jpg,113
6543,1st to Die: A Novel,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446610038.01.MZZZZZZZ.jpg,162
6543,Suzanne's Diary for Nicholas,James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446611085.01.MZZZZZZZ.jpg,143
6543,The Green Mile,Stephen King,1999,Pocket,http://images.amazon.com/images/P/0671041789.01.MZZZZZZZ.jpg,91
6543,Schindler's List,Thomas Keneally,1993,Touchstone,http://images.amazon.com/images/P/0671880314.01.MZZZZZZZ.jpg,59
6543,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,Perennial,http://images.amazon.com/images/P/0688177751.01.MZZZZZZZ.jpg,61
6543,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,http://images.amazon.com/images/P/0743227441.01.MZZZZZZZ.jpg,53
6543,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Scribner,http://images.amazon.com/images/P/0743235150.01.MZZZZZZZ.jpg,62
6563,Prodigal Summer,Barbara Kingsolver,2000,HarperCollins,http://images.amazon.com/images/P/0060199652.01.MZZZZZZZ.jpg,57
6563,Pigs in Heaven,Barbara Kingsolver,1994,Perennial,http://images.amazon.com/images/P/0060922532.01.MZZZZZZZ.jpg,93
6563,The Saving Graces: A Novel,Patricia Gaffney,2000,HarperTorch,http://images.amazon.com/images/P/0061097101.01.MZZZZZZZ.jpg,76
6563,Jacob Have I Loved,Katherine Paterson,1990,HarperTrophy,http://images.amazon.com/images/P/0064403688.01.MZZZZZZZ.jpg,51
6563,Crazy for You,Jennifer Crusie,1999,St Martins Pr,http://images.amazon.com/images/P/0312198493.01.MZZZZZZZ.jpg,68
6563,September,Rosamunde Pilcher,1991,St. Martin's Press,http://images.amazon.com/images/P/0312924801.01.MZZZZZZZ.jpg,50
6563,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,1998,Back Bay Books,http://images.amazon.com/images/P/0316780375.01.MZZZZZZZ.jpg,69
6563,Fortune's Rocks: A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316781010.01.MZZZZZZZ.jpg,52
6563,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998,Perennial,http://images.amazon.com/images/P/038079487X.01.MZZZZZZZ.jpg,79
6563,Evening Class,Maeve Binchy,1997,Dell,http://images.amazon.com/images/P/0385318073.01.MZZZZZZZ.jpg,84
6563,Shopaholic Ties the Knot,Sophie Kinsella,2003,Delta,http://images.amazon.com/images/P/0385336179.01.MZZZZZZZ.jpg,69
6563,Beach Music,PAT CONROY,1995,Nan A. Talese,http://images.amazon.com/images/P/0385413041.01.MZZZZZZZ.jpg,79
6563,Sanctuary,Nora Roberts,1997,Putnam Publishing Group,http://images.amazon.com/images/P/0399142401.01.MZZZZZZZ.jpg,78
6563,Echoes,Maeve Binchy,1989,Dell,http://images.amazon.com/images/P/0440122090.01.MZZZZZZZ.jpg,54
6563,The Burden of Proof,Scott Turow,1991,Warner Books,http://images.amazon.com/images/P/0446360589.01.MZZZZZZZ.jpg,69
6563,Four Blind Mice,James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446613266.01.MZZZZZZZ.jpg,84
6563,Scarlet Feather,Maeve Binchy,2002,Signet Book,http://images.amazon.com/images/P/0451203771.01.MZZZZZZZ.jpg,91
6563,Quentins,Maeve Binchy,2002,Dutton Books,http://images.amazon.com/images/P/0525946829.01.MZZZZZZZ.jpg,50
6563,Wifey,Judy Blume,1989,Pocket,http://images.amazon.com/images/P/0671693816.01.MZZZZZZZ.jpg,55
6563,Smart Women,Judy Blume,1990,Pocket Books,http://images.amazon.com/images/P/0671727583.01.MZZZZZZZ.jpg,51
6563,Under the Tuscan Sun,Frances Mayes,1997,Broadway,http://images.amazon.com/images/P/0767900383.01.MZZZZZZZ.jpg,64
6575,84 Charing Cross Road,Helene Hanff,1990,Penguin Books,http://images.amazon.com/images/P/0140143505.01.MZZZZZZZ.jpg,54
6575,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Press,http://images.amazon.com/images/P/0312265859.01.MZZZZZZZ.jpg,112
6575,To the Nines: A Stephanie Plum Novel,Janet Evanovich,2003,St. Martin's Press,http://images.amazon.com/images/P/0312265867.01.MZZZZZZZ.jpg,63
6575,Fast Women,Jennifer Crusie,2002,St. Martin's Press,http://images.amazon.com/images/P/0312980159.01.MZZZZZZZ.jpg,90
6575,One for the Money (A Stephanie Plum Novel),Janet Evanovich,2003,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312990456.01.MZZZZZZZ.jpg,63
6575,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316601950.01.MZZZZZZZ.jpg,171
6575,The Last Time They Met : A Novel,Anita Shreve,2002,Back Bay Books,http://images.amazon.com/images/P/0316781266.01.MZZZZZZZ.jpg,88
6575,Gorky Park,Martin Cruz Smith,1993,Ballantine Books,http://images.amazon.com/images/P/0345298349.01.MZZZZZZZ.jpg,50
6575,Cold Mountain : A Novel,CHARLES FRAZIER,1998,Vintage,http://images.amazon.com/images/P/0375700757.01.MZZZZZZZ.jpg,92
6575,White Teeth: A Novel,Zadie Smith,2001,Vintage Books USA,http://images.amazon.com/images/P/0375703861.01.MZZZZZZZ.jpg,52
6575,The Idiot Girls' Action Adventure Club,Laurie Notaro,2002,Villard Books,http://images.amazon.com/images/P/0375760911.01.MZZZZZZZ.jpg,57
6575,A Map of the World,Jane Hamilton,1999,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720106.01.MZZZZZZZ.jpg,119
6575,Atonement : A Novel,IAN MCEWAN,2003,Anchor,http://images.amazon.com/images/P/038572179X.01.MZZZZZZZ.jpg,66
6575,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425184943.01.MZZZZZZZ.jpg,67
6575,Devices and Desires,Phyllis White,1991,Warner Books,http://images.amazon.com/images/P/0446359750.01.MZZZZZZZ.jpg,50
6575,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books,http://images.amazon.com/images/P/044651862X.01.MZZZZZZZ.jpg,63
6575,The Beach House,James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446612545.01.MZZZZZZZ.jpg,142
6575,N Is for Noose,Sue Grafton,1999,Fawcett Books,http://images.amazon.com/images/P/0449223612.01.MZZZZZZZ.jpg,75
6575,Moo,Jane Smiley,1996,Ballantine Books,http://images.amazon.com/images/P/0449910237.01.MZZZZZZZ.jpg,80
6575,Ladder of Years,Anne Tyler,1996,Ballantine Books,http://images.amazon.com/images/P/0449910571.01.MZZZZZZZ.jpg,70
6575,How Stella Got Her Groove Back,Terry McMillan,1998,Signet Book,http://images.amazon.com/images/P/0451197410.01.MZZZZZZZ.jpg,101
6575,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books,http://images.amazon.com/images/P/0452269571.01.MZZZZZZZ.jpg,62
6575,Paradise,Toni Morrison,1999,Plume Books,http://images.amazon.com/images/P/0452280397.01.MZZZZZZZ.jpg,73
6575,Final Target,Iris Johansen,2002,Bantam Books,http://images.amazon.com/images/P/0553582135.01.MZZZZZZZ.jpg,80
6575,Notes from a Small Island,Bill Bryson,1996,William Morrow &amp; Company,http://images.amazon.com/images/P/0688147259.01.MZZZZZZZ.jpg,53
6575,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone,http://images.amazon.com/images/P/0743237188.01.MZZZZZZZ.jpg,90
6575,In Her Shoes : A Novel,Jennifer Weiner,2002,Atria Books,http://images.amazon.com/images/P/0743418190.01.MZZZZZZZ.jpg,81
6575,Secret History,DONNA TARTT,1993,Ballantine Books,http://images.amazon.com/images/P/0804111359.01.MZZZZZZZ.jpg,70
6575,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA,http://images.amazon.com/images/P/140003065X.01.MZZZZZZZ.jpg,63
6575,Fingersmith,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,59
7158,Sea Glass: A Novel,Anita Shreve,2002,"Little, Brown",http://images.amazon.com/images/P/0316780812.01.MZZZZZZZ.jpg,59
7158,Killjoy,Julie Garwood,2003,Ballantine Books,http://images.amazon.com/images/P/0345453816.01.MZZZZZZZ.jpg,51
7158,Accident,Danielle Steel,1994,Delacorte Press,http://images.amazon.com/images/P/0385306024.01.MZZZZZZZ.jpg,64
7158,Bleachers,John Grisham,2003,Doubleday,http://images.amazon.com/images/P/0385511612.01.MZZZZZZZ.jpg,53
7158,Choke,CHUCK PALAHNIUK,2002,Anchor,http://images.amazon.com/images/P/0385720920.01.MZZZZZZZ.jpg,52
7158,Small Town Girl,LaVyrle Spencer,1997,Putnam Pub Group,http://images.amazon.com/images/P/0399142495.01.MZZZZZZZ.jpg,59
7158,Fine Things,Danielle Steel,1988,Dell,http://images.amazon.com/images/P/0440200563.01.MZZZZZZZ.jpg,57
7158,Black and Blue,ANNA QUINDLEN,1999,Dell,http://images.amazon.com/images/P/0440226104.01.MZZZZZZZ.jpg,97
7158,Envy,Sandra Brown,2001,Warner Books,http://images.amazon.com/images/P/0446527130.01.MZZZZZZZ.jpg,67
7158,The Guardian,Nicholas Sparks,2003,Warner Books,http://images.amazon.com/images/P/0446527793.01.MZZZZZZZ.jpg,72
7158,Nights in Rodanthe,Nicholas Sparks,2002,Warner Books,http://images.amazon.com/images/P/0446531332.01.MZZZZZZZ.jpg,62
7158,Nightmares &amp; Dreamscapes,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451180232.01.MZZZZZZZ.jpg,62
7158,From the Corner of His Eye,Dean Koontz,2001,Bantam Books,http://images.amazon.com/images/P/0553582747.01.MZZZZZZZ.jpg,71
7158,Back Roads,Tawni O'Dell,2000,Viking Books,http://images.amazon.com/images/P/0670894184.01.MZZZZZZZ.jpg,118
7158,On the Street Where You Live,Mary Higgins Clark,2002,Pocket,http://images.amazon.com/images/P/0671004530.01.MZZZZZZZ.jpg,69
7158,The Summerhouse,Jude Deveraux,2001,Atria,http://images.amazon.com/images/P/0671014188.01.MZZZZZZZ.jpg,84
7158,The Little Friend,Donna Tartt,2002,Alfred A. Knopf,http://images.amazon.com/images/P/0679439382.01.MZZZZZZZ.jpg,51
7158,The Woman Next Door,Barbara Delinsky,2002,Pocket,http://images.amazon.com/images/P/0743411250.01.MZZZZZZZ.jpg,52
7158,Remember Me,Sharon Sala,2003,Mira,http://images.amazon.com/images/P/1551669676.01.MZZZZZZZ.jpg,87
7286,Bridge to Terabithia,Katherine Paterson,1979,Avon Books,http://images.amazon.com/images/P/0380432811.01.MZZZZZZZ.jpg,52
7346,Lake Wobegon days,Garrison Keillor,1986,Penguin Books,http://images.amazon.com/images/P/0140092323.01.MZZZZZZZ.jpg,50
7346,I Capture the Castle,Dodie Smith,1999,St. Martin's Griffin,http://images.amazon.com/images/P/0312201656.01.MZZZZZZZ.jpg,66
7346,Silence of the Lambs,Thomas Harris,1991,St. Martin's Press,http://images.amazon.com/images/P/0312924585.01.MZZZZZZZ.jpg,113
7346,Fortune's Rocks : A Novel,Anita Shreve,2001,Back Bay Books,http://images.amazon.com/images/P/0316678104.01.MZZZZZZZ.jpg,69
7346,Rebecca,Daphne Du Maurier,1994,Avon,http://images.amazon.com/images/P/0380778556.01.MZZZZZZZ.jpg,68
7346,"Like Water for Chocolate: A Novel in Monthly Installments With Recipes, Romances and Home Remedies",Laura Esquivel,1994,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385474016.01.MZZZZZZZ.jpg,75
7346,Clear and Present Danger (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425122123.01.MZZZZZZZ.jpg,57
7346,Chosen Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425182878.01.MZZZZZZZ.jpg,73
7346,Shell Seekers,Rosamunde Pilcher,1996,Dell,http://images.amazon.com/images/P/0440202043.01.MZZZZZZZ.jpg,72
7346,Absolute Power,David Baldacci,1996,Warner Books,http://images.amazon.com/images/P/0446519960.01.MZZZZZZZ.jpg,69
7346,"\O\"" Is for Outlaw""",SUE GRAFTON,2001,Ballantine Books,http://images.amazon.com/images/P/0449003787.01.MZZZZZZZ.jpg,105
